precinct,votes american independents US House,votes conservative US House,votes constitution US House,G18DHOR,votes financial independence US House,votes for political revolution US House,votes green US House,votes independent US House,G18LHOR,votes make government work US House,votes new beginnings US House,votes nonpartisan US House,votes nsa did 911 US House,votes people's independent progressive US House,votes representing the 99% US House,G18RHOR,votes wake up america US House,votes we deserve better US House,votes women of power US House
"Atlantic County,Longport",0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,69.0,0.0,0.0,0.0
"Atlantic County,Longport D-1",0.0,0.0,0.0,101.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,2.0,267.0,0.0,0.0,0.0
"Atlantic County,Longport hand",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
"Atlantic County,Margate",0.0,0.0,0.0,205.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,8.0,287.0,0.0,0.0,0.0
"Atlantic County,Margate D-1",0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,7.0,486.0,0.0,0.0,0.0
"Atlantic County,Margate D-2",0.0,0.0,0.0,266.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,3.0,525.0,0.0,0.0,0.0
"Atlantic County,Margate D-3",0.0,0.0,0.0,240.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,6.0,398.0,0.0,0.0,0.0
"Atlantic County,Margate D-4",0.0,0.0,0.0,140.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,2.0,284.0,0.0,0.0,0.0
"Atlantic County,Margate hand",0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
"Atlantic County,Mullica",0.0,0.0,0.0,61.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,172.0,0.0,0.0,0.0
"Atlantic County,Mullica W-1",0.0,0.0,0.0,321.0,0.0,4.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,4.0,1.0,338.0,0.0,0.0,0.0
"Atlantic County,Mullica W-2",0.0,0.0,0.0,247.0,0.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,5.0,561.0,0.0,0.0,0.0
"Atlantic County,Mullica W-3",0.0,0.0,0.0,232.0,0.0,1.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,1.0,9.0,719.0,0.0,0.0,0.0
"Atlantic County,Mullica hand",0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
"Atlantic County,Northfield",0.0,0.0,0.0,131.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,5.0,258.0,0.0,0.0,0.0
"Atlantic County,Northfield 1-1",0.0,0.0,0.0,139.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,293.0,0.0,0.0,0.0
"Atlantic County,Northfield 1-2",0.0,0.0,0.0,142.0,0.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,2.0,1.0,254.0,0.0,0.0,0.0
"Atlantic County,Northfield 1-3",0.0,0.0,0.0,174.0,0.0,1.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,2.0,231.0,0.0,0.0,0.0
"Atlantic County,Northfield 1-4",0.0,0.0,0.0,124.0,0.0,1.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,2.0,3.0,286.0,0.0,0.0,0.0
"Atlantic County,Northfield 2-1",0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,2.0,269.0,0.0,0.0,0.0
"Atlantic County,Northfield 2-2",0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,2.0,319.0,0.0,0.0,0.0
"Atlantic County,Northfield 2-3",0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,6.0,434.0,0.0,0.0,0.0
"Atlantic County,Northfield 2-4",0.0,0.0,0.0,189.0,0.0,3.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,223.0,0.0,0.0,0.0
"Atlantic County,Northfield hand",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"Atlantic County,Pleasantville",0.0,0.0,0.0,381.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,5.0,389.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 1-1",0.0,0.0,0.0,488.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,5.0,137.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 1-2",0.0,0.0,0.0,436.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,93.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 1-3",0.0,0.0,0.0,384.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,102.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 1-4",0.0,0.0,0.0,474.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,74.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 2-1",0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,45.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 2-2",0.0,0.0,0.0,447.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 2-3",0.0,0.0,0.0,500.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,5.0,81.0,0.0,0.0,0.0
"Atlantic County,Pleasantville 2-4",0.0,0.0,0.0,523.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,100.0,0.0,0.0,0.0
"Atlantic County,Pleasantville hand",0.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
"Atlantic County,Port Republic City",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0
"Atlantic County,Port Republic City W-1",0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,188.0,0.0,0.0,0.0
"Atlantic County,Port Republic City W-2",0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,241.0,0.0,0.0,0.0
"Atlantic County,Port Republic City hand",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
"Atlantic County,Port Republic City vote",0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
"Atlantic County,Somers",0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,3.0,208.0,0.0,0.0,0.0
"Atlantic County,Somers 1-1",0.0,0.0,0.0,189.0,0.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,5.0,390.0,0.0,0.0,0.0
"Atlantic County,Somers 1-2",0.0,0.0,0.0,253.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,2.0,334.0,0.0,0.0,0.0
"Atlantic County,Somers 1-3",0.0,0.0,0.0,68.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,207.0,0.0,0.0,0.0
"Atlantic County,Somers 1-4",0.0,0.0,0.0,252.0,0.0,3.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,2.0,391.0,0.0,0.0,0.0
"Atlantic County,Somers 2-1",0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,258.0,0.0,0.0,0.0
"Atlantic County,Somers 2-2",0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,214.0,0.0,0.0,0.0
"Atlantic County,Somers 2-3",0.0,0.0,0.0,181.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,264.0,0.0,0.0,0.0
"Atlantic County,Somers 2-4",0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,2.0,425.0,0.0,0.0,0.0
"Atlantic County,Somers hand",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
"Atlantic County,Ventnor City",0.0,0.0,0.0,193.0,0.0,3.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,2.0,6.0,231.0,0.0,0.0,0.0
"Atlantic County,Ventnor City D-1",0.0,0.0,0.0,349.0,0.0,3.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,2.0,7.0,408.0,0.0,0.0,0.0
"Atlantic County,Ventnor City D-2",0.0,0.0,0.0,301.0,0.0,4.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,8.0,344.0,0.0,0.0,0.0
"Atlantic County,Ventnor City D-3",0.0,0.0,0.0,288.0,0.0,3.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,7.0,432.0,0.0,0.0,0.0
"Atlantic County,Ventnor City D-4",0.0,0.0,0.0,229.0,0.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,4.0,3.0,460.0,0.0,0.0,0.0
"Atlantic County,Ventnor City D-5",0.0,0.0,0.0,254.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,430.0,0.0,0.0,0.0
"Atlantic County,Ventnor City hand",0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
"Atlantic County,Weymouth",0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
"Atlantic County,Weymouth D-1",0.0,0.0,0.0,145.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,2.0,369.0,0.0,0.0,0.0
"Atlantic County,Weymouth D-2",0.0,0.0,0.0,231.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,3.0,473.0,0.0,0.0,0.0
"Atlantic County,Weymouth hand",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Bergen County,Allendale",0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
"Bergen County,Allendale 1",0.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0
"Bergen County,Allendale 2",0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0
"Bergen County,Allendale 3",0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0
"Bergen County,Allendale 4",0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0
"Bergen County,Alpine",0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
"Bergen County,Alpine 1",0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0
"Bergen County,Bergenfield",0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0
"Bergen County,Bergenfield 1",0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0
"Bergen County,Bergenfield 10",0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0
"Bergen County,Bergenfield 11",0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0
"Bergen County,Bergenfield 12",0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0
"Bergen County,Bergenfield 13",0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0
"Bergen County,Bergenfield 14",0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
"Bergen County,Bergenfield 15",0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0
"Bergen County,Bergenfield 16",0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0
"Bergen County,Bergenfield 17",0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0
"Bergen County,Bergenfield 2",0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0
"Bergen County,Bergenfield 3",0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
"Bergen County,Bergenfield 4",0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0
"Bergen County,Bergenfield 5",0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
"Bergen County,Bergenfield 6",0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0
"Bergen County,Bergenfield 7",0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0
"Bergen County,Bergenfield 8",0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
"Bergen County,Bergenfield 9",0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0
"Bergen County,Bogota",0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
"Bergen County,Bogota 1",0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0
"Bergen County,Bogota 2",0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0
"Bergen County,Bogota 3",0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0
"Bergen County,Bogota 4",0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
"Bergen County,Bogota 5",0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
"Bergen County,Bogota 6",0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0
"Bergen County,Carlstadt",0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
"Bergen County,Carlstadt 1",0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,177.0,0.0,0.0,0.0
"Bergen County,Carlstadt 2",0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,235.0,0.0,0.0,0.0
"Bergen County,Carlstadt 3",0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,181.0,0.0,0.0,0.0
"Bergen County,Carlstadt 4",0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,190.0,0.0,0.0,0.0
"Bergen County,Carlstadt 5",0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,175.0,0.0,0.0,0.0
"Bergen County,Cliffside Park",0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,140.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 1",0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,95.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 10",0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,215.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 11",0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 12",0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,86.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 13",0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,154.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 14",0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,209.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 15",0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,186.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 2",0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 3",0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,96.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 4",0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,243.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 5",0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,105.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 6",0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,126.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 7",0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,156.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 8",0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,113.0,0.0,0.0,0.0
"Bergen County,Cliffside Park 9",0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,140.0,0.0,0.0,0.0
"Bergen County,Closter",0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0
"Bergen County,Closter 1",0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0
"Bergen County,Closter 2",0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
"Bergen County,Closter 3",0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0
"Bergen County,Closter 4",0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0
"Bergen County,Closter 5",0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0
"Bergen County,Closter 6",0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0
"Bergen County,Cresskill",0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,113.0,0.0,0.0,0.0
"Bergen County,Cresskill 1",0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0
"Bergen County,Cresskill 2",0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,203.0,0.0,0.0,0.0
"Bergen County,Cresskill 3",0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,421.0,0.0,0.0,0.0
"Bergen County,Cresskill 4",0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,214.0,0.0,0.0,0.0
"Bergen County,Cresskill 5",0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,191.0,0.0,0.0,0.0
"Bergen County,Cresskill 6",0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,187.0,0.0,0.0,0.0
"Bergen County,Demarest",0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
"Bergen County,Demarest 1",0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0
"Bergen County,Demarest 2",0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0
"Bergen County,Demarest 3",0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0
"Bergen County,Dumont",0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0
"Bergen County,Dumont 1",0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0
"Bergen County,Dumont 10",0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0
"Bergen County,Dumont 11",0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0
"Bergen County,Dumont 2",0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0
"Bergen County,Dumont 3",0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0
"Bergen County,Dumont 4",0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0
"Bergen County,Dumont 5",0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0
"Bergen County,Dumont 6",0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0
"Bergen County,Dumont 7",0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0
"Bergen County,Dumont 8",0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0
"Bergen County,Dumont 9",0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0
"Bergen County,East Rutherford",0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0
"Bergen County,East Rutherford 1",0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,221.0,0.0,0.0,0.0
"Bergen County,East Rutherford 2",0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,198.0,0.0,0.0,0.0
"Bergen County,East Rutherford 3",0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,211.0,0.0,0.0,0.0
"Bergen County,East Rutherford 4",0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,480.0,0.0,0.0,0.0
"Bergen County,Edgewater",0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
"Bergen County,Edgewater 1",0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,119.0,0.0,0.0,0.0
