,COUNTYFP,precinct,shp_loc_prec,STATEFP,VTDST,NAMELSAD,VTDI,LSAD,CHNG_TYPE,ORIG_NAME,ORIG_CODE,RELATE,NAME,VINTAGE,FUNCSTAT,JUSTIFY,MTFCC,prec_matching,prec_word1,shp_loc_prec_nums,shp_loc_prec_code
1013,005,florence township ward 2 voting district 2,"005,florence township ward 2 voting district 2",34,075202,Florence township ward 2 voting district 2,P,00,,,,,Florence township ward 2 voting district 2,90,S,,G5240,florence township ward 2 voting district 2,florence,00522,00522_florence
1014,005,maple shade township voting district 6,"005,maple shade township voting district 6",34,100006,Maple Shade township voting district 6,A,00,,,,,Maple Shade township voting district 6,90,N,,G5240,maple shade township voting district 6,maple,0056,0056_maple
1015,005,florence township ward 1 voting district 3,"005,florence township ward 1 voting district 3",34,075103,Florence township ward 1 voting district 3,P,00,,,,,Florence township ward 1 voting district 3,90,S,,G5240,florence township ward 1 voting district 3,florence,00513,00513_florence
1016,005,evesham township voting district 17,"005,evesham township voting district 17",34,065017,Evesham township voting district 17,A,00,,,,,Evesham township voting district 17,90,N,,G5240,evesham township voting district 17,evesham,00517,00517_evesham
1017,005,evesham township voting district 16,"005,evesham township voting district 16",34,065016,Evesham township voting district 16,A,00,,,,,Evesham township voting district 16,90,N,,G5240,evesham township voting district 16,evesham,00516,00516_evesham
1018,005,evesham township voting district 15,"005,evesham township voting district 15",34,065015,Evesham township voting district 15,A,00,,,,,Evesham township voting district 15,90,N,,G5240,evesham township voting district 15,evesham,00515,00515_evesham
1019,005,evesham township voting district 14,"005,evesham township voting district 14",34,065014,Evesham township voting district 14,A,00,,,,,Evesham township voting district 14,90,N,,G5240,evesham township voting district 14,evesham,00514,00514_evesham
1020,005,evesham township voting district 13,"005,evesham township voting district 13",34,065013,Evesham township voting district 13,A,00,,,,,Evesham township voting district 13,90,N,,G5240,evesham township voting district 13,evesham,00513,00513_evesham
1021,005,evesham township voting district 12,"005,evesham township voting district 12",34,065012,Evesham township voting district 12,A,00,,,,,Evesham township voting district 12,90,N,,G5240,evesham township voting district 12,evesham,00512,00512_evesham
1022,005,evesham township voting district 11,"005,evesham township voting district 11",34,065011,Evesham township voting district 11,A,00,,,,,Evesham township voting district 11,90,N,,G5240,evesham township voting district 11,evesham,00511,00511_evesham
1023,005,evesham township voting district 10,"005,evesham township voting district 10",34,065010,Evesham township voting district 10,A,00,,,,,Evesham township voting district 10,90,N,,G5240,evesham township voting district 10,evesham,00510,00510_evesham
1024,005,evesham township voting district 18,"005,evesham township voting district 18",34,065018,Evesham township voting district 18,A,00,,,,,Evesham township voting district 18,90,N,,G5240,evesham township voting district 18,evesham,00518,00518_evesham
1025,005,evesham township voting district 1,"005,evesham township voting district 1",34,065001,Evesham township voting district 1,A,00,,,,,Evesham township voting district 1,90,N,,G5240,evesham township voting district 1,evesham,0051,0051_evesham
1026,005,edgewater park township voting district 7,"005,edgewater park township voting district 7",34,060007,Edgewater Park township voting district 7,A,00,,,,,Edgewater Park township voting district 7,90,N,,G5240,edgewater park township voting district 7,edgewater,0057,0057_edgewater
1027,005,edgewater park township voting district 6,"005,edgewater park township voting district 6",34,060006,Edgewater Park township voting district 6,A,00,,,,,Edgewater Park township voting district 6,90,N,,G5240,edgewater park township voting district 6,edgewater,0056,0056_edgewater
1028,005,edgewater park township voting district 5,"005,edgewater park township voting district 5",34,060005,Edgewater Park township voting district 5,A,00,,,,,Edgewater Park township voting district 5,90,N,,G5240,edgewater park township voting district 5,edgewater,0055,0055_edgewater
1029,005,edgewater park township voting district 4,"005,edgewater park township voting district 4",34,060004,Edgewater Park township voting district 4,A,00,,,,,Edgewater Park township voting district 4,90,N,,G5240,edgewater park township voting district 4,edgewater,0054,0054_edgewater
1030,005,edgewater park township voting district 3,"005,edgewater park township voting district 3",34,060003,Edgewater Park township voting district 3,P,00,,,,,Edgewater Park township voting district 3,90,S,,G5240,edgewater park township voting district 3,edgewater,0053,0053_edgewater
1031,005,edgewater park township voting district 2,"005,edgewater park township voting district 2",34,060002,Edgewater Park township voting district 2,A,00,,,,,Edgewater Park township voting district 2,90,N,,G5240,edgewater park township voting district 2,edgewater,0052,0052_edgewater
1032,005,edgewater park township voting district 1,"005,edgewater park township voting district 1",34,060001,Edgewater Park township voting district 1,P,00,,,,,Edgewater Park township voting district 1,90,S,,G5240,edgewater park township voting district 1,edgewater,0051,0051_edgewater
1033,005,florence township ward 2 voting district 1,"005,florence township ward 2 voting district 1",34,075201,Florence township ward 2 voting district 1,P,00,,,,,Florence township ward 2 voting district 1,90,S,,G5240,florence township ward 2 voting district 1,florence,00521,00521_florence
1034,005,edgewater park township voting district 8,"005,edgewater park township voting district 8",34,060008,Edgewater Park township voting district 8,A,00,,,,,Edgewater Park township voting district 8,90,N,,G5240,edgewater park township voting district 8,edgewater,0058,0058_edgewater
1035,005,evesham township voting district 19,"005,evesham township voting district 19",34,065019,Evesham township voting district 19,A,00,,,,,Evesham township voting district 19,90,N,,G5240,evesham township voting district 19,evesham,00519,00519_evesham
1036,005,eastampton township voting district 4,"005,eastampton township voting district 4",34,055004,Eastampton township voting district 4,P,00,,,,,Eastampton township voting district 4,90,S,,G5240,eastampton township voting district 4,eastampton,0054,0054_eastampton
1037,005,evesham township voting district 20,"005,evesham township voting district 20",34,065020,Evesham township voting district 20,A,00,,,,,Evesham township voting district 20,90,N,,G5240,evesham township voting district 20,evesham,00520,00520_evesham
1038,005,evesham township voting district 2,"005,evesham township voting district 2",34,065002,Evesham township voting district 2,A,00,,,,,Evesham township voting district 2,90,N,,G5240,evesham township voting district 2,evesham,0052,0052_evesham
1039,005,florence township ward 1 voting district 1,"005,florence township ward 1 voting district 1",34,075101,Florence township ward 1 voting district 1,P,00,,,,,Florence township ward 1 voting district 1,90,S,,G5240,florence township ward 1 voting district 1,florence,00511,00511_florence
1040,005,florence township ward 1 voting district 2,"005,florence township ward 1 voting district 2",34,075102,Florence township ward 1 voting district 2,P,00,,,,,Florence township ward 1 voting district 2,90,S,,G5240,florence township ward 1 voting district 2,florence,00512,00512_florence
1041,005,evesham township voting district 9,"005,evesham township voting district 9",34,065009,Evesham township voting district 9,A,00,,,,,Evesham township voting district 9,90,N,,G5240,evesham township voting district 9,evesham,0059,0059_evesham
1042,005,evesham township voting district 8,"005,evesham township voting district 8",34,065008,Evesham township voting district 8,A,00,,,,,Evesham township voting district 8,90,N,,G5240,evesham township voting district 8,evesham,0058,0058_evesham
1043,005,evesham township voting district 7,"005,evesham township voting district 7",34,065007,Evesham township voting district 7,A,00,,,,,Evesham township voting district 7,90,N,,G5240,evesham township voting district 7,evesham,0057,0057_evesham
1044,005,evesham township voting district 6,"005,evesham township voting district 6",34,065006,Evesham township voting district 6,A,00,,,,,Evesham township voting district 6,90,N,,G5240,evesham township voting district 6,evesham,0056,0056_evesham
1045,005,evesham township voting district 5,"005,evesham township voting district 5",34,065005,Evesham township voting district 5,A,00,,,,,Evesham township voting district 5,90,N,,G5240,evesham township voting district 5,evesham,0055,0055_evesham
1046,005,evesham township voting district 4,"005,evesham township voting district 4",34,065004,Evesham township voting district 4,A,00,,,,,Evesham township voting district 4,90,N,,G5240,evesham township voting district 4,evesham,0054,0054_evesham
1047,005,fieldsboro borough voting district 1,"005,fieldsboro borough voting district 1",34,070001,Fieldsboro borough voting district 1,A,00,,,,,Fieldsboro borough voting district 1,90,N,,G5240,fieldsboro borough voting district 1,fieldsboro,0051,0051_fieldsboro
1048,005,evesham township voting district 29,"005,evesham township voting district 29",34,065029,Evesham township voting district 29,A,00,,,,,Evesham township voting district 29,90,N,,G5240,evesham township voting district 29,evesham,00529,00529_evesham
1049,005,evesham township voting district 3,"005,evesham township voting district 3",34,065003,Evesham township voting district 3,A,00,,,,,Evesham township voting district 3,90,N,,G5240,evesham township voting district 3,evesham,0053,0053_evesham
1050,005,evesham township voting district 22,"005,evesham township voting district 22",34,065022,Evesham township voting district 22,A,00,,,,,Evesham township voting district 22,90,N,,G5240,evesham township voting district 22,evesham,00522,00522_evesham
1051,005,evesham township voting district 24,"005,evesham township voting district 24",34,065024,Evesham township voting district 24,A,00,,,,,Evesham township voting district 24,90,N,,G5240,evesham township voting district 24,evesham,00524,00524_evesham
1052,005,evesham township voting district 23,"005,evesham township voting district 23",34,065023,Evesham township voting district 23,A,00,,,,,Evesham township voting district 23,90,N,,G5240,evesham township voting district 23,evesham,00523,00523_evesham
1053,005,evesham township voting district 26,"005,evesham township voting district 26",34,065026,Evesham township voting district 26,A,00,,,,,Evesham township voting district 26,90,N,,G5240,evesham township voting district 26,evesham,00526,00526_evesham
